payment_id,trip_id,amount,payment_method,payment_status,payment_datetime
39053,39053,0.0,UPI,Not_Applicable,
39054,39054,246.35,Wallet,Success,2025-09-21 15:16:06
39055,39055,0.0,Wallet,Not_Applicable,
39056,39056,220.46,Card,Success,2025-09-21 15:10:12
39057,39057,89.65,Wallet,Success,2025-09-21 14:50:00
39058,39058,191.49,UPI,Success,2025-09-21 15:21:12
39059,39059,53.76,UPI,Success,2025-09-21 15:21:18
39060,39060,56.0,Card,Success,2025-09-21 15:46:00
39061,39061,0.0,UPI,Not_Applicable,
39062,39062,156.52,Card,Success,2025-09-21 16:34:12
39063,39063,109.75,Wallet,Success,2025-09-21 16:28:48
39064,39064,179.38,UPI,Success,2025-09-21 16:29:54
39065,39065,110.19,Card,Success,2025-09-21 16:17:48
39066,39066,88.48,Wallet,Success,2025-09-21 17:01:00
39067,39067,111.75,UPI,Success,2025-09-21 17:08:00
39068,39068,53.55,Cash,Success,2025-09-21 17:01:54
39069,39069,63.24,UPI,Success,2025-09-21 17:10:48
39070,39070,60.87,Card,Success,2025-09-21 17:15:12
39071,39071,60.55,Card,Success,2025-09-21 17:44:18
39072,39072,0.0,Card,Not_Applicable,
39073,39073,115.65,UPI,Success,2025-09-21 17:50:06
39074,39074,0.0,Wallet,Not_Applicable,
39075,39075,87.33,Cash,Success,2025-09-21 18:01:06
39076,39076,288.84,UPI,Success,2025-09-21 18:27:24
39077,39077,242.18,Card,Success,2025-09-21 18:20:30
39078,39078,223.14,Cash,Success,2025-09-21 18:32:12
39079,39079,389.86,Wallet,Success,2025-09-21 18:33:36
39080,39080,68.71,Cash,Success,2025-09-21 18:19:18
39081,39081,325.26,Wallet,Success,2025-09-21 18:34:36
39082,39082,61.38,Wallet,Success,2025-09-21 18:30:24
39083,39083,211.6,UPI,Success,2025-09-21 18:53:06
39084,39084,0.0,Wallet,Not_Applicable,
39085,39085,0.0,Card,Not_Applicable,
39086,39086,97.65,UPI,Success,2025-09-21 18:59:06
39087,39087,80.22,Card,Success,2025-09-21 18:59:54
39088,39088,29.59,Card,Success,2025-09-21 19:03:00
39089,39089,0.0,UPI,Not_Applicable,
39090,39090,108.97,UPI,Success,2025-09-21 19:23:30
39091,39091,0.0,Card,Not_Applicable,
39092,39092,58.42,Card,Success,2025-09-21 19:37:00
39093,39093,0.0,UPI,Not_Applicable,
39094,39094,0.0,UPI,Not_Applicable,
39095,39095,152.57,UPI,Success,2025-09-21 19:58:18
39096,39096,40.73,Card,Success,2025-09-21 19:55:30
39097,39097,440.99,Card,Success,2025-09-21 20:13:54
39098,39098,263.21,UPI,Success,2025-09-21 20:00:24
39099,39099,0.0,Card,Not_Applicable,
39100,39100,131.0,UPI,Success,2025-09-21 20:33:42
39101,39101,0.0,Card,Not_Applicable,
39102,39102,382.78,Card,Success,2025-09-21 20:41:12
39103,39103,262.97,Card,Success,2025-09-21 20:29:48
39104,39104,249.36,Card,Success,2025-09-21 20:35:30
39105,39105,458.33,Wallet,Success,2025-09-21 20:54:30
39106,39106,0.0,UPI,Not_Applicable,
39107,39107,306.0,Wallet,Success,2025-09-21 21:07:18
39108,39108,229.79,Cash,Refunded,2025-09-21 20:59:42
39109,39109,116.61,UPI,Success,2025-09-21 21:00:00
39110,39110,39.0,UPI,Success,2025-09-21 20:57:36
39111,39111,0.0,UPI,Not_Applicable,
39112,39112,0.0,Card,Not_Applicable,
39113,39113,253.15,Card,Success,2025-09-21 21:24:06
39114,39114,0.0,Card,Not_Applicable,
39115,39115,0.0,Card,Not_Applicable,
39116,39116,24.08,Wallet,Success,2025-09-21 21:42:00
39117,39117,90.55,Cash,Success,2025-09-21 22:14:42
39118,39118,165.25,UPI,Success,2025-09-21 22:26:00
39119,39119,278.52,Wallet,Success,2025-09-21 23:03:12
39120,39120,173.87,UPI,Success,2025-09-21 22:29:30
39121,39121,133.48,Wallet,Success,2025-09-21 22:44:06
39122,39122,0.0,UPI,Not_Applicable,
39123,39123,262.87,UPI,Success,2025-09-21 23:50:48
39124,39124,0.0,UPI,Not_Applicable,
39125,39125,75.82,Wallet,Success,2025-09-22 00:53:42
39126,39126,0.0,Card,Not_Applicable,
39127,39127,0.0,Wallet,Not_Applicable,
39128,39128,92.92,Cash,Success,2025-09-22 01:26:18
39129,39129,155.73,Wallet,Success,2025-09-22 01:30:06
39130,39130,0.0,Card,Not_Applicable,
39131,39131,0.0,UPI,Not_Applicable,
39132,39132,285.35,Wallet,Success,2025-09-22 02:47:12
39133,39133,133.89,Cash,Success,2025-09-22 02:39:12
39134,39134,54.8,UPI,Success,2025-09-22 03:22:06
39135,39135,0.0,Card,Not_Applicable,
39136,39136,187.27,Card,Success,2025-09-22 04:50:30
39137,39137,0.0,Wallet,Not_Applicable,
39138,39138,160.07,Card,Success,2025-09-22 06:23:00
39139,39139,97.79,UPI,Success,2025-09-22 06:12:06
39140,39140,137.62,Card,Success,2025-09-22 06:33:06
39141,39141,128.26,UPI,Success,2025-09-22 06:07:54
39142,39142,141.63,Wallet,Success,2025-09-22 07:25:54
39143,39143,133.01,Cash,Success,2025-09-22 07:20:36
39144,39144,459.9,UPI,Success,2025-09-22 07:54:42
39145,39145,165.43,Wallet,Success,2025-09-22 07:32:00
39146,39146,80.45,Wallet,Success,2025-09-22 07:30:48
39147,39147,54.39,Cash,Success,2025-09-22 07:35:36
39148,39148,0.0,UPI,Not_Applicable,
39149,39149,71.98,UPI,Failed,2025-09-22 07:50:48
39150,39150,145.23,Card,Success,2025-09-22 08:10:18
39151,39151,66.34,Card,Success,2025-09-22 08:14:18
39152,39152,93.79,UPI,Success,2025-09-22 08:05:54
39153,39153,0.0,Card,Not_Applicable,
39154,39154,274.86,UPI,Success,2025-09-22 08:43:42
39155,39155,117.4,UPI,Success,2025-09-22 08:30:30
39156,39156,263.43,Cash,Success,2025-09-22 08:45:48
39157,39157,32.27,UPI,Success,2025-09-22 08:39:54
39158,39158,64.58,Card,Success,2025-09-22 08:42:06
39159,39159,78.32,UPI,Success,2025-09-22 08:55:36
39160,39160,0.0,UPI,Not_Applicable,
39161,39161,0.0,Card,Not_Applicable,
39162,39162,228.31,Card,Success,2025-09-22 09:00:42
39163,39163,77.37,Card,Success,2025-09-22 09:04:06
39164,39164,89.82,UPI,Success,2025-09-22 08:58:30
39165,39165,179.18,UPI,Success,2025-09-22 09:12:24
39166,39166,214.33,Card,Success,2025-09-22 09:05:24
39167,39167,68.35,UPI,Success,2025-09-22 09:04:00
39168,39168,0.0,Wallet,Not_Applicable,
39169,39169,107.61,Wallet,Success,2025-09-22 09:31:36
39170,39170,94.37,Card,Success,2025-09-22 09:33:30
39171,39171,0.0,Wallet,Not_Applicable,
39172,39172,0.0,Card,Not_Applicable,
39173,39173,0.0,Card,Not_Applicable,
39174,39174,137.4,Wallet,Success,2025-09-22 09:41:54
39175,39175,156.42,Wallet,Success,2025-09-22 10:19:18
39176,39176,64.08,UPI,Refunded,2025-09-22 10:30:54
39177,39177,99.52,UPI,Success,2025-09-22 10:22:00
39178,39178,141.38,Card,Success,2025-09-22 11:04:00
39179,39179,0.0,Wallet,Not_Applicable,
39180,39180,0.0,Cash,Not_Applicable,
39181,39181,178.44,UPI,Success,2025-09-22 12:32:06
39182,39182,146.86,UPI,Success,2025-09-22 12:22:00
39183,39183,185.45,UPI,Success,2025-09-22 12:22:54
39184,39184,99.92,Wallet,Success,2025-09-22 12:10:30
39185,39185,54.82,Wallet,Success,2025-09-22 12:14:06
39186,39186,115.72,Card,Success,2025-09-22 12:25:24
39187,39187,88.6,Wallet,Success,2025-09-22 12:20:18
39188,39188,18.0,Card,Success,2025-09-22 12:23:00
39189,39189,125.05,Card,Success,2025-09-22 12:48:54
39190,39190,59.17,UPI,Success,2025-09-22 13:29:42
39191,39191,0.0,Cash,Not_Applicable,
39192,39192,110.57,Card,Success,2025-09-22 13:36:18
39193,39193,69.52,UPI,Success,2025-09-22 13:33:12
39194,39194,124.84,Card,Success,2025-09-22 13:51:12
39195,39195,0.0,Card,Not_Applicable,
39196,39196,244.39,UPI,Success,2025-09-22 14:15:48
39197,39197,59.68,UPI,Success,2025-09-22 14:02:06
39198,39198,24.2,Card,Success,2025-09-22 14:04:36
39199,39199,107.14,UPI,Success,2025-09-22 14:46:12
39200,39200,213.49,Card,Success,2025-09-22 14:46:48
39201,39201,47.39,Cash,Success,2025-09-22 14:51:00
39202,39202,227.76,UPI,Success,2025-09-22 15:13:24
39203,39203,195.46,UPI,Success,2025-09-22 15:26:18
39204,39204,31.5,Card,Success,2025-09-22 15:17:00
39205,39205,116.24,Cash,Success,2025-09-22 15:17:00
39206,39206,220.65,UPI,Success,2025-09-22 15:30:42
39207,39207,73.51,UPI,Success,2025-09-22 15:43:00
39208,39208,206.61,Wallet,Success,2025-09-22 15:43:24
39209,39209,0.0,Card,Not_Applicable,
39210,39210,116.76,Wallet,Success,2025-09-22 16:06:42
39211,39211,0.0,Card,Not_Applicable,
39212,39212,84.06,Card,Success,2025-09-22 16:17:54
39213,39213,79.25,Wallet,Success,2025-09-22 16:16:48
39214,39214,0.0,Card,Not_Applicable,
39215,39215,0.0,Wallet,Not_Applicable,
39216,39216,105.37,Card,Success,2025-09-22 16:48:42
39217,39217,50.01,UPI,Success,2025-09-22 16:32:18
39218,39218,105.72,Card,Success,2025-09-22 16:46:42
39219,39219,240.49,Card,Success,2025-09-22 17:44:00
39220,39220,290.41,Card,Success,2025-09-22 17:06:30
39221,39221,72.54,UPI,Success,2025-09-22 17:00:24
39222,39222,105.85,Wallet,Success,2025-09-22 17:08:06
39223,39223,192.12,Card,Success,2025-09-22 17:23:18
39224,39224,206.54,Cash,Success,2025-09-22 17:09:00
39225,39225,78.43,Card,Success,2025-09-22 17:27:30
39226,39226,181.32,UPI,Success,2025-09-22 17:13:18
39227,39227,353.14,Card,Success,2025-09-22 17:52:30
39228,39228,70.31,Wallet,Success,2025-09-22 17:47:42
39229,39229,134.23,Wallet,Success,2025-09-22 17:59:18
39230,39230,0.0,Cash,Not_Applicable,
39231,39231,60.27,Card,Success,2025-09-22 17:31:18
39232,39232,195.51,UPI,Success,2025-09-22 17:37:18
39233,39233,0.0,Card,Not_Applicable,
39234,39234,95.94,UPI,Success,2025-09-22 18:15:12
39235,39235,403.66,Card,Success,2025-09-22 18:29:06
39236,39236,144.53,UPI,Success,2025-09-22 18:08:12
39237,39237,113.88,Wallet,Success,2025-09-22 18:06:24
39238,39238,70.59,UPI,Success,2025-09-22 18:16:54
39239,39239,107.55,UPI,Success,2025-09-22 18:27:12
39240,39240,0.0,UPI,Not_Applicable,
39241,39241,27.39,UPI,Success,2025-09-22 18:07:42
39242,39242,176.89,UPI,Success,2025-09-22 18:14:42
39243,39243,0.0,UPI,Not_Applicable,
39244,39244,306.42,UPI,Success,2025-09-22 18:42:54
39245,39245,204.74,Card,Success,2025-09-22 18:56:18
39246,39246,180.53,Card,Success,2025-09-22 19:02:54
39247,39247,22.48,Card,Success,2025-09-22 18:47:00
39248,39248,78.97,Cash,Success,2025-09-22 19:04:36
39249,39249,0.0,Card,Not_Applicable,
39250,39250,97.65,UPI,Success,2025-09-22 19:10:42
39251,39251,120.3,UPI,Success,2025-09-22 19:11:36
39252,39252,0.0,Cash,Not_Applicable,
39253,39253,178.81,Cash,Success,2025-09-22 19:10:00
39254,39254,135.33,UPI,Success,2025-09-22 19:36:54
39255,39255,133.39,Card,Success,2025-09-22 19:26:36
39256,39256,310.83,UPI,Success,2025-09-22 19:37:06
39257,39257,87.37,Wallet,Success,2025-09-22 19:32:18
39258,39258,76.11,UPI,Refunded,2025-09-22 19:25:06
39259,39259,0.0,Card,Not_Applicable,
39260,39260,35.09,Cash,Success,2025-09-22 19:35:00
39261,39261,0.0,UPI,Not_Applicable,
39262,39262,53.64,UPI,Success,2025-09-22 19:50:24
39263,39263,304.89,Cash,Success,2025-09-22 20:02:36
39264,39264,0.0,Card,Not_Applicable,
39265,39265,46.86,Cash,Success,2025-09-22 20:00:30
39266,39266,0.0,UPI,Not_Applicable,
39267,39267,0.0,Cash,Not_Applicable,
39268,39268,137.0,Card,Success,2025-09-22 20:59:48
39269,39269,166.24,UPI,Success,2025-09-22 20:47:18
39270,39270,614.64,Cash,Success,2025-09-22 22:02:54
39271,39271,148.5,UPI,Success,2025-09-22 21:35:18
39272,39272,89.15,UPI,Success,2025-09-22 21:34:48
39273,39273,232.68,Card,Success,2025-09-22 21:33:30
39274,39274,28.78,Card,Success,2025-09-22 21:34:12
39275,39275,147.26,Card,Success,2025-09-22 21:36:12
39276,39276,45.26,Cash,Success,2025-09-22 21:37:36
39277,39277,185.31,UPI,Success,2025-09-22 22:48:24
39278,39278,49.34,UPI,Success,2025-09-22 23:19:36
39279,39279,149.48,Wallet,Success,2025-09-22 23:31:48
39280,39280,187.83,Card,Success,2025-09-23 00:19:42
39281,39281,231.17,UPI,Success,2025-09-23 01:10:30
39282,39282,0.0,Wallet,Not_Applicable,
39283,39283,0.0,UPI,Not_Applicable,
39284,39284,71.98,Cash,Success,2025-09-23 05:09:12
39285,39285,55.96,UPI,Success,2025-09-23 05:26:42
39286,39286,60.62,UPI,Success,2025-09-23 05:50:00
39287,39287,38.62,Wallet,Success,2025-09-23 05:50:54
39288,39288,0.0,UPI,Not_Applicable,
39289,39289,116.94,Cash,Success,2025-09-23 06:16:06
39290,39290,218.61,UPI,Success,2025-09-23 06:54:30
39291,39291,53.4,Card,Success,2025-09-23 06:37:12
39292,39292,57.68,Cash,Success,2025-09-23 06:34:30
39293,39293,224.09,Card,Success,2025-09-23 07:29:42
39294,39294,133.5,Card,Success,2025-09-23 07:49:00
39295,39295,190.19,UPI,Success,2025-09-23 07:30:00
39296,39296,91.12,Wallet,Success,2025-09-23 07:56:18
39297,39297,96.16,UPI,Success,2025-09-23 08:23:06
39298,39298,150.41,Wallet,Success,2025-09-23 08:14:30
39299,39299,90.21,Card,Success,2025-09-23 08:38:06
39300,39300,107.24,UPI,Success,2025-09-23 08:35:12
39301,39301,71.4,UPI,Success,2025-09-23 08:23:24
39302,39302,0.0,UPI,Not_Applicable,
39303,39303,256.01,Card,Success,2025-09-23 08:41:06
39304,39304,374.87,Wallet,Success,2025-09-23 09:28:24
39305,39305,80.63,Card,Success,2025-09-23 08:44:06
39306,39306,46.0,Cash,Success,2025-09-23 08:38:00
39307,39307,128.63,Card,Success,2025-09-23 08:31:30
39308,39308,136.46,Wallet,Success,2025-09-23 08:42:00
39309,39309,0.0,UPI,Not_Applicable,
39310,39310,135.6,Card,Success,2025-09-23 09:17:36
39311,39311,364.06,Card,Success,2025-09-23 09:36:30
39312,39312,56.0,Wallet,Success,2025-09-23 08:53:36
39313,39313,232.62,Card,Success,2025-09-23 09:05:00
39314,39314,262.03,UPI,Success,2025-09-23 09:05:18
39315,39315,0.0,Cash,Not_Applicable,
39316,39316,197.01,Card,Refunded,2025-09-23 09:51:30
39317,39317,0.0,UPI,Not_Applicable,
39318,39318,372.89,UPI,Success,2025-09-23 09:22:12
39319,39319,68.53,Wallet,Success,2025-09-23 09:21:06
39320,39320,208.35,Card,Failed,2025-09-23 09:38:12
39321,39321,97.88,UPI,Success,2025-09-23 09:43:06
39322,39322,53.28,Wallet,Success,2025-09-23 09:25:00
39323,39323,145.19,Card,Success,2025-09-23 09:55:48
39324,39324,118.36,Card,Success,2025-09-23 10:06:06
39325,39325,0.0,Card,Not_Applicable,
39326,39326,196.98,Wallet,Success,2025-09-23 10:21:48
39327,39327,72.68,Card,Success,2025-09-23 10:24:18
39328,39328,70.75,Cash,Success,2025-09-23 10:11:42
39329,39329,273.9,Card,Success,2025-09-23 10:36:30
39330,39330,0.0,Wallet,Not_Applicable,
39331,39331,213.23,Wallet,Success,2025-09-23 12:04:18
39332,39332,42.42,UPI,Success,2025-09-23 11:41:42
39333,39333,29.63,Cash,Success,2025-09-23 11:40:00
39334,39334,77.06,UPI,Success,2025-09-23 12:10:36
39335,39335,0.0,UPI,Not_Applicable,
39336,39336,49.18,Card,Success,2025-09-23 12:10:24
39337,39337,81.88,Cash,Success,2025-09-23 12:22:54
39338,39338,530.81,Wallet,Success,2025-09-23 13:11:18
39339,39339,77.37,UPI,Success,2025-09-23 12:33:00
39340,39340,120.49,Card,Success,2025-09-23 12:45:12
39341,39341,47.32,Wallet,Success,2025-09-23 12:39:12
39342,39342,304.81,UPI,Success,2025-09-23 12:46:24
39343,39343,20.76,Card,Success,2025-09-23 12:39:42
39344,39344,97.35,Card,Success,2025-09-23 13:25:30
39345,39345,177.28,Card,Success,2025-09-23 13:32:18
39346,39346,34.34,Cash,Success,2025-09-23 13:30:00
39347,39347,93.39,UPI,Success,2025-09-23 13:44:24
39348,39348,130.49,UPI,Success,2025-09-23 13:45:42
39349,39349,44.79,Card,Success,2025-09-23 14:14:42
39350,39350,54.63,UPI,Success,2025-09-23 14:22:48
39351,39351,61.91,UPI,Success,2025-09-23 14:14:48
39352,39352,51.35,Cash,Success,2025-09-23 14:32:24
39353,39353,76.54,Cash,Success,2025-09-23 14:49:06
39354,39354,103.49,Wallet,Success,2025-09-23 15:09:48
39355,39355,0.0,Wallet,Not_Applicable,
39356,39356,32.49,UPI,Success,2025-09-23 15:27:54
39357,39357,71.16,UPI,Success,2025-09-23 15:59:18
39358,39358,0.0,Wallet,Not_Applicable,
39359,39359,166.11,Wallet,Success,2025-09-23 16:09:42
39360,39360,96.03,UPI,Success,2025-09-23 16:15:06
39361,39361,0.0,UPI,Not_Applicable,
39362,39362,35.31,Cash,Success,2025-09-23 16:22:00
39363,39363,58.78,UPI,Success,2025-09-23 16:37:24
39364,39364,32.24,Wallet,Success,2025-09-23 16:44:00
39365,39365,110.91,UPI,Success,2025-09-23 17:03:36
39366,39366,61.96,Card,Success,2025-09-23 17:00:18
39367,39367,63.0,Card,Success,2025-09-23 17:16:36
39368,39368,68.83,Wallet,Success,2025-09-23 17:12:06
39369,39369,130.04,Cash,Success,2025-09-23 17:37:06
39370,39370,237.01,UPI,Success,2025-09-23 17:33:18
39371,39371,64.65,Cash,Success,2025-09-23 17:10:42
39372,39372,188.83,Cash,Success,2025-09-23 17:33:06
39373,39373,33.88,Wallet,Success,2025-09-23 17:37:12
39374,39374,161.5,UPI,Success,2025-09-23 17:43:24
39375,39375,46.67,UPI,Refunded,2025-09-23 17:44:42
39376,39376,151.0,Wallet,Success,2025-09-23 17:58:18
39377,39377,62.76,Cash,Success,2025-09-23 17:50:18
39378,39378,0.0,Card,Not_Applicable,
39379,39379,94.87,Card,Success,2025-09-23 17:46:30
39380,39380,49.48,UPI,Success,2025-09-23 17:56:06
39381,39381,108.55,Card,Success,2025-09-23 18:08:30
39382,39382,38.94,UPI,Success,2025-09-23 18:02:36
39383,39383,65.68,Wallet,Success,2025-09-23 18:21:48
39384,39384,74.33,UPI,Success,2025-09-23 18:18:30
39385,39385,142.97,Card,Success,2025-09-23 18:31:30
39386,39386,308.39,UPI,Success,2025-09-23 18:49:24
39387,39387,322.5,Cash,Success,2025-09-23 18:59:48
39388,39388,87.49,Wallet,Success,2025-09-23 18:50:30
39389,39389,129.16,Wallet,Success,2025-09-23 18:42:30
39390,39390,245.29,UPI,Success,2025-09-23 18:43:24
39391,39391,0.0,UPI,Not_Applicable,
39392,39392,230.88,UPI,Success,2025-09-23 18:44:42
39393,39393,58.76,Cash,Success,2025-09-23 18:48:42
39394,39394,213.4,UPI,Success,2025-09-23 18:58:30
39395,39395,383.4,UPI,Success,2025-09-23 19:28:54
39396,39396,41.22,Wallet,Success,2025-09-23 19:13:12
39397,39397,0.0,UPI,Not_Applicable,
39398,39398,125.57,UPI,Success,2025-09-23 20:09:00
39399,39399,115.06,Wallet,Success,2025-09-23 20:01:42
39400,39400,328.3,Cash,Success,2025-09-23 20:29:18
39401,39401,0.0,Card,Not_Applicable,
39402,39402,0.0,Wallet,Not_Applicable,
39403,39403,146.77,UPI,Success,2025-09-23 21:19:24
39404,39404,84.37,UPI,Success,2025-09-23 20:42:12
39405,39405,0.0,Wallet,Not_Applicable,
39406,39406,100.28,Card,Success,2025-09-23 20:57:12
39407,39407,289.4,Wallet,Success,2025-09-23 21:02:36
39408,39408,367.88,Wallet,Success,2025-09-23 21:40:24
39409,39409,55.6,Cash,Success,2025-09-23 21:16:36
39410,39410,187.18,Card,Success,2025-09-23 22:31:30
39411,39411,332.87,Card,Success,2025-09-23 22:57:18
39412,39412,84.7,Wallet,Success,2025-09-23 22:42:00
39413,39413,46.17,Wallet,Success,2025-09-23 22:57:30
39414,39414,46.19,Wallet,Success,2025-09-23 23:49:12
39415,39415,0.0,Wallet,Not_Applicable,
39416,39416,23.34,Cash,Success,2025-09-23 23:41:24
39417,39417,0.0,Card,Not_Applicable,
39418,39418,190.86,Card,Success,2025-09-24 03:15:12
39419,39419,171.23,UPI,Success,2025-09-24 04:11:54
39420,39420,187.27,Card,Success,2025-09-24 04:46:54
39421,39421,48.65,Wallet,Success,2025-09-24 05:22:24
39422,39422,165.26,UPI,Success,2025-09-24 05:38:12
39423,39423,57.62,Card,Success,2025-09-24 05:35:24
39424,39424,176.69,UPI,Success,2025-09-24 05:56:36
39425,39425,288.78,UPI,Success,2025-09-24 06:48:18
39426,39426,154.93,Wallet,Refunded,2025-09-24 06:44:30
39427,39427,0.0,UPI,Not_Applicable,
39428,39428,109.98,Cash,Success,2025-09-24 06:17:18
39429,39429,23.24,Wallet,Success,2025-09-24 06:25:00
39430,39430,292.78,UPI,Success,2025-09-24 06:50:12
39431,39431,54.18,Card,Success,2025-09-24 06:38:36
39432,39432,102.42,UPI,Success,2025-09-24 07:05:48
39433,39433,63.22,UPI,Success,2025-09-24 07:21:42
39434,39434,313.7,Wallet,Success,2025-09-24 07:44:06
39435,39435,124.28,UPI,Success,2025-09-24 07:28:00
39436,39436,396.84,Card,Success,2025-09-24 08:12:06
39437,39437,58.53,Card,Success,2025-09-24 08:05:18
39438,39438,0.0,UPI,Not_Applicable,
39439,39439,68.59,Wallet,Success,2025-09-24 07:46:00
39440,39440,381.83,UPI,Success,2025-09-24 08:26:00
39441,39441,64.37,UPI,Success,2025-09-24 08:11:30
39442,39442,152.02,UPI,Success,2025-09-24 08:08:48
39443,39443,0.0,Wallet,Not_Applicable,
39444,39444,0.0,UPI,Not_Applicable,
39445,39445,85.02,Cash,Success,2025-09-24 08:35:36
39446,39446,88.22,UPI,Success,2025-09-24 08:46:18
39447,39447,310.18,Card,Success,2025-09-24 08:46:00
39448,39448,101.09,Cash,Success,2025-09-24 08:41:18
39449,39449,93.31,UPI,Success,2025-09-24 08:52:00
39450,39450,175.99,Card,Success,2025-09-24 09:11:54
39451,39451,113.97,UPI,Success,2025-09-24 09:16:24
39452,39452,0.0,Wallet,Not_Applicable,
39453,39453,0.0,Wallet,Not_Applicable,
39454,39454,0.0,UPI,Not_Applicable,
39455,39455,184.23,Wallet,Success,2025-09-24 09:33:12
39456,39456,109.86,UPI,Success,2025-09-24 09:37:36
39457,39457,220.09,Wallet,Success,2025-09-24 09:51:48
39458,39458,0.0,UPI,Not_Applicable,
39459,39459,75.23,Card,Success,2025-09-24 09:55:54
39460,39460,89.72,Cash,Success,2025-09-24 09:59:12
39461,39461,71.89,Cash,Success,2025-09-24 10:36:54
39462,39462,152.53,UPI,Success,2025-09-24 10:25:36
39463,39463,90.22,Card,Success,2025-09-24 10:35:06
39464,39464,152.7,Card,Success,2025-09-24 10:53:24
39465,39465,48.89,Wallet,Success,2025-09-24 11:33:24
39466,39466,59.44,UPI,Success,2025-09-24 11:36:36
39467,39467,171.25,Cash,Success,2025-09-24 11:54:36
39468,39468,58.27,Card,Failed,2025-09-24 11:51:24
39469,39469,60.34,UPI,Success,2025-09-24 11:59:00
39470,39470,0.0,Cash,Not_Applicable,
39471,39471,118.06,Wallet,Success,2025-09-24 12:26:12
39472,39472,0.0,Cash,Not_Applicable,
39473,39473,44.45,Card,Success,2025-09-24 12:39:24
39474,39474,183.9,Cash,Success,2025-09-24 12:45:30
39475,39475,158.17,Cash,Success,2025-09-24 13:12:00
39476,39476,48.04,UPI,Success,2025-09-24 12:47:42
39477,39477,117.32,UPI,Success,2025-09-24 13:14:36
39478,39478,0.0,Card,Not_Applicable,
39479,39479,212.76,UPI,Success,2025-09-24 13:20:12
39480,39480,90.58,Wallet,Success,2025-09-24 13:06:36
39481,39481,198.2,Wallet,Success,2025-09-24 13:02:42
39482,39482,48.7,Card,Success,2025-09-24 13:15:00
39483,39483,53.73,Card,Success,2025-09-24 13:27:24
39484,39484,41.56,UPI,Success,2025-09-24 13:46:42
39485,39485,70.7,Cash,Success,2025-09-24 13:39:30
39486,39486,357.64,UPI,Success,2025-09-24 15:19:24
39487,39487,41.43,Wallet,Success,2025-09-24 14:02:54
39488,39488,161.55,Card,Success,2025-09-24 14:52:06
